archivo,clase_real,clase_predicha,prob_Black_rot,prob_Esca,prob_Healthy,prob_Leaf_blight,correcto
98f4ba39-5593-47ae-ad38-9d0dfb8da853___FAM_B.Rot 3430.JPG,Black_rot,Black_rot,0.9982717303016717,0.0017235386833358115,3.343457548126338e-08,4.697580417263826e-06,True
9a65f651-1b87-4580-b00e-41fe31f950f4___FAM_B.Rot 5055.JPG,Black_rot,Black_rot,0.9996599893230596,0.000337980870064208,3.333841803674388e-08,1.9964684581155607e-06,True
9eb19238-5388-4e56-88a0-8351da034735___FAM_B.Rot 0545.JPG,Black_rot,Black_rot,0.9999141340499053,9.87607616941512e-07,3.693017565408433e-08,8.484141230196771e-05,True
9fa2219a-57c9-4938-9221-0365a180397d___FAM_B.Rot 0751.JPG,Black_rot,Black_rot,0.9987119234979855,0.0012854645185676956,1.0129359685831164e-06,1.5990474781485915e-06,True
a11136cd-a221-495a-b8ea-8d85375935cb___FAM_B.Rot 5105.JPG,Black_rot,Black_rot,0.9967592313150905,0.0026628732288255484,4.7282435078189487e-07,0.0005774226317332146,True
a22f6001-3214-4e63-8527-eb1b0035d226___FAM_B.Rot 3460.JPG,Black_rot,Black_rot,0.8912888885952107,0.10858094724697057,5.967966342439107e-08,0.00013010447815534068,True
a2718fdc-806f-4a37-a4f6-8bb90bcb3dea___FAM_B.Rot 0683.JPG,Black_rot,Black_rot,0.9997776562283739,4.477072311995241e-06,5.390215815352298e-06,0.00021247648349852408,True
a2900ade-54bd-43db-a003-7c468d9b0a1e___FAM_B.Rot 0489.JPG,Black_rot,Black_rot,0.9989231113002868,0.0010090553796148472,6.514674793334559e-05,2.6865721650444853e-06,True
a30c651a-ef6a-4c84-9fc8-b79663d71a9a___FAM_B.Rot 0589.JPG,Black_rot,Black_rot,0.9966868238984299,0.0032017395381794688,8.158155381024557e-06,0.00010327840800959782,True
a376b8ce-9cff-442f-a3b6-71e74a097876___FAM_B.Rot 0528.JPG,Black_rot,Black_rot,0.9983338820203064,0.0014377765276091137,1.8352757966619322e-06,0.0002265061762879231,True
a3bcb66a-36e5-4c73-801a-4e1013c30058___FAM_B.Rot 3219.JPG,Black_rot,Black_rot,0.9997754472554431,0.00021559941940725686,3.343903145093066e-08,8.919886118247935e-06,True
a6195b76-5823-430b-a07e-870a2f8ac6b2___FAM_B.Rot 5009.JPG,Black_rot,Black_rot,0.9952249448360718,0.004681823413389173,4.767567770329678e-08,9.318407486128767e-05,True
a71b79c9-e226-4e66-b83a-8846f6239f44___FAM_B.Rot 0698.JPG,Black_rot,Black_rot,0.9924639764567669,0.007435488263894487,6.214611791801528e-08,0.00010047313322070255,True
a7274e97-1a7e-4446-a127-7f0f3f961bd5___FAM_B.Rot 3248.JPG,Black_rot,Black_rot,0.9999961516394669,3.7646816684961785e-06,3.333340779849419e-08,5.034545670287464e-08,True
a878bcb3-65e4-44ee-88bf-b2a8be8cc360___FAM_B.Rot 3199.JPG,Black_rot,Black_rot,0.8216530668945176,0.1783455999547939,5.503591689163009e-07,7.827915197894646e-07,True
a919f188-f2ef-4e7a-88f7-236491cd4ba8___FAM_B.Rot 3500.JPG,Black_rot,Black_rot,0.9999345120161345,5.154844252464388e-05,3.36567353191616e-08,1.3905884605569654e-05,True
a91b8702-6001-4dc7-afff-8f0181fc984e___FAM_B.Rot 0412.JPG,Black_rot,Black_rot,0.9999007186311972,7.51529109166942e-05,2.37419100397476e-05,3.865478465966974e-07,True
a935ac99-f72a-4111-bb0c-74ced5e33402___FAM_B.Rot 0381.JPG,Black_rot,Black_rot,0.980568659656736,0.019128579654692723,0.00023699970836818963,6.576098020311295e-05,True
aa600fb5-718b-443a-b959-21d13c97a5c2___FAM_B.Rot 0686.JPG,Black_rot,Black_rot,0.9633066582658864,0.03663505279467624,5.134663535873541e-05,6.942304078530294e-06,True
ad5918ba-cd64-4a4e-aaab-f5d647e9a63f___FAM_B.Rot 3366.JPG,Black_rot,Black_rot,0.9830962881471986,0.016893112490825146,1.0999737853684674e-07,1.048936459767403e-05,True
aebd67f2-eeb7-4330-8690-5cc18772e344___FAM_B.Rot 0737.JPG,Black_rot,Black_rot,0.9999662018733523,1.003519581950201e-05,1.548676990056153e-06,2.2214253837986717e-05,True
afa86601-30e0-4a13-8812-db5ca9760afa___FAM_B.Rot 3159.JPG,Black_rot,Black_rot,0.9993938787819299,0.0005995831918010882,3.5889157351089775e-08,6.502137111739771e-06,True
b05b2685-6ef2-48b3-b52c-8c006866b30d___FAM_B.Rot 0480.JPG,Black_rot,Black_rot,0.9999888017761941,7.637225172930027e-06,3.5898164930948065e-08,3.5251004679812915e-06,True
b097ed98-241d-43c9-9bd9-1501bbf7a311___FAM_B.Rot 0679.JPG,Black_rot,Black_rot,0.9925932588861599,0.0011175676448408214,0.00023882019369670336,0.006050353275302512,True
b15f50bc-64db-428b-a65c-786befec714e___FAM_B.Rot 0369.JPG,Black_rot,Black_rot,0.8524263990297187,0.09438837456386445,0.00028524621722794756,0.05289998018918869,True
b7df7350-df6a-4c70-8f77-21bc218442c9___FAM_B.Rot 3200.JPG,Black_rot,Black_rot,0.9999636636224776,3.590842264063882e-05,3.33338402035225e-08,3.946210417014505e-07,True
b88e508b-a46e-47fe-96b1-050985624390___FAM_B.Rot 3522.JPG,Black_rot,Black_rot,0.9996548156440744,0.00033894296319309295,6.459883540393936e-08,6.176793896936048e-06,True
b8abc779-4fac-4e5f-abb6-f46d0866f9eb___FAM_B.Rot 0641.JPG,Black_rot,Esca,0.4104909792501188,0.5687769707349813,0.001841578808702823,0.018890471206196982,False
b8b61796-7482-4057-996a-af8e54ab9761___FAM_B.Rot 5060.JPG,Black_rot,Black_rot,0.9992341211950392,0.0005198033359178963,1.1204694754977378e-07,0.0002459634220951304,True
bacc041a-df0e-401f-8da5-85303f596784___FAM_B.Rot 0592.JPG,Black_rot,Black_rot,0.999729122373956,0.00018612972373143122,1.2304972585613689e-05,7.244292972693674e-05,True
bb424988-a1c3-4bef-a4a5-8388c4243795___FAM_B.Rot 0631.JPG,Black_rot,Black_rot,0.9999986986995012,1.2178923153746526e-06,3.33788486311419e-08,5.002933482796243e-08,True
bb4d2497-0f5d-419e-84d3-685883e333b6___FAM_B.Rot 3375.JPG,Black_rot,Black_rot,0.9962237856805919,0.0037687199302772465,3.3572363494454184e-08,7.460816767196996e-06,True
bc248029-8236-4e2c-8343-c9ebf0abe24d___FAM_B.Rot 3564.JPG,Black_rot,Black_rot,0.6955876112127505,0.3039702797281351,1.2809341563867399e-05,0.0004292997175503288,True
bd1b82f6-2438-4204-9a6a-3a0b335172d1___FAM_B.Rot 3310.JPG,Black_rot,Black_rot,0.9925910473371777,0.0005899262668318563,1.521447706668091e-05,0.006803811918923633,True
c00ea3f6-3316-4328-8ff5-2849c6a18719___FAM_B.Rot 5048.JPG,Black_rot,Black_rot,0.9995678310086125,0.0004293793715656216,3.340462257835799e-08,2.756215199355512e-06,True
c3137679-a88f-4603-b027-faf156763d61___FAM_B.Rot 0616.JPG,Black_rot,Black_rot,0.9910554051796336,0.008942229304936707,4.14178374686102e-08,2.3240975923419786e-06,True
c38471f9-9a18-4816-8237-36e727c17a93___FAM_B.Rot 0695.JPG,Black_rot,Black_rot,0.978242342402836,0.021523207102303658,5.7912173243141516e-05,0.00017653832161721833,True
c448ff18-fa6f-4efa-a7f5-813d57279a26___FAM_B.Rot 3059.JPG,Black_rot,Black_rot,0.9551548638032288,0.044591011463502465,4.528711445383288e-05,0.00020883761881496123,True
c4d154d9-6a5b-4a81-aa85-b9d5a5a00e89___FAM_B.Rot 3613.JPG,Black_rot,Black_rot,0.9984849270858993,8.494361915443283e-06,0.0012598862084662558,0.00024669234371885727,True
c4d8a014-c573-41fe-afb0-e4b1fb96d62a___FAM_B.Rot 0673.JPG,Black_rot,Black_rot,0.4644569761610614,0.5355404824614205,6.792181949723011e-07,1.862159323304706e-06,True
c6e07980-33d0-4e8b-a552-e738c1054907___FAM_B.Rot 3229.JPG,Black_rot,Black_rot,0.9999984414195211,9.81672563942338e-07,3.333405318290653e-08,5.435738617217078e-07,True
c6e1f132-3e73-4c9a-acee-ca707f2203d7___FAM_B.Rot 5008.JPG,Black_rot,Black_rot,0.9894499757429939,0.010487337907706624,8.042470574066029e-07,6.188210224214795e-05,True
c813333e-eed5-4934-8e83-39ffd9a52d3f___FAM_B.Rot 0371.JPG,Black_rot,Black_rot,0.8634644317439982,0.00047261541049770296,0.13535537762290858,0.0007075752225952474,True
ccbc65da-e98d-4478-b7d6-3eb08e0180a3___FAM_B.Rot 0324.JPG,Black_rot,Esca,0.3626050488624692,0.6357382428967562,0.001471285269552353,0.00018542297122222696,False
cd21d350-3a40-45b8-8c67-c15c2a336545___FAM_B.Rot 3206.JPG,Black_rot,Black_rot,0.9986499933787354,0.0013482939829108662,3.333702793765598e-08,1.679301325722327e-06,True
d045079f-ca24-4e40-b203-7c70608c9d02___FAM_B.Rot 0665.JPG,Black_rot,Black_rot,0.9999262288672677,3.5671827085494166e-05,4.1734537176917486e-08,3.805757110954685e-05,True
d0837299-34cf-476b-af90-68d4ed50a4a3___FAM_B.Rot 5021.JPG,Black_rot,Esca,0.10772601177134758,0.886486857960476,0.00011703370092848553,0.005670096567248052,False
d1754451-f16a-4bf8-bdeb-815c7ee5f9f1___FAM_B.Rot 3145.JPG,Black_rot,Black_rot,0.9995456791717456,0.0002443062094588922,0.00020335544221279794,6.659176582527064e-06,True
d3bc40cd-beca-449a-9ec3-f50981efe749___FAM_B.Rot 0702.JPG,Black_rot,Black_rot,0.9807496982492557,0.01903999738091015,0.00020613590309717596,4.1684667369674205e-06,True
d4378ee2-b739-4faa-9e85-7f1d37c49f4e___FAM_B.Rot 3134.JPG,Black_rot,Black_rot,0.9963266985572363,0.0035376412482230474,9.653991474781907e-05,3.91202797930724e-05,True
d58acc59-80a3-4c13-9b8a-831cc49dd93c___FAM_B.Rot 3627.JPG,Black_rot,Black_rot,0.9983326616277541,0.0006796719063743774,8.09356312843611e-05,0.000906730834586897,True
d824b284-23c5-4244-aa1b-7858c99872b3___FAM_B.Rot 2997.JPG,Black_rot,Black_rot,0.9951204319306649,0.004466611271382722,6.586369418159285e-06,0.0004063704285342902,True
d8785cc9-3792-41f4-b929-55497d96fd3a___FAM_B.Rot 5088.JPG,Black_rot,Black_rot,0.9999876607988928,4.579125736865645e-06,3.341197546484333e-08,7.726663395010483e-06,True
d8c8ca0e-67a1-41dd-a1b1-8900a138dac8___FAM_B.Rot 3048.JPG,Black_rot,Esca,0.033530979337680025,0.9664595543427001,9.214771222493693e-06,2.515483972732293e-07,False
dc085020-b7b7-409d-ae76-364cf7df2b93___FAM_B.Rot 3013.JPG,Black_rot,Black_rot,0.8230950945973959,0.15459790391713352,0.001982804102785449,0.020324197382685004,True
dc51d657-a8d2-46b1-b16e-014478dc364a___FAM_B.Rot 0488.JPG,Black_rot,Black_rot,0.962017363178332,0.03785962205039657,0.00011308220770970557,9.932563561851207e-06,True
dc6c5087-2e7e-4512-8861-15f7b881a2f1___FAM_B.Rot 3203.JPG,Black_rot,Black_rot,0.998673297901009,0.0012322819829122225,1.7165467540494813e-07,9.42484614032794e-05,True
dd9d9f5b-382d-4348-b878-618b99f19915___FAM_B.Rot 3286.JPG,Black_rot,Black_rot,0.999987748405817,1.2168223142377419e-05,3.333344661998665e-08,5.0037594209570255e-08,True
de422312-2639-46bf-86f4-e8f81a97f296___FAM_B.Rot 0646.JPG,Black_rot,Esca,0.2624482277465917,0.7375298312964378,1.3039628888667969e-07,2.1810560681620282e-05,False
dec9f28b-299d-4c2d-8e46-89c700aa94c1___FAM_B.Rot 5091.JPG,Black_rot,Black_rot,0.9999842985880308,1.1105663617315689e-05,3.335465034699091e-08,4.562393701455139e-06,True
e034377a-c8b8-4257-8673-e3a0d776c06f___FAM_B.Rot 3327.JPG,Black_rot,Black_rot,0.9999200455276759,7.861812383931413e-05,5.5844349530540075e-08,1.2805041351435225e-06,True
e279a08d-52a9-440d-9f23-1dd186e637ad___FAM_B.Rot 3476.JPG,Black_rot,Black_rot,0.9589110958004953,0.04108692441839515,3.3380252312818114e-08,1.9464008572256175e-06,True
e441a2b0-1428-43b4-bbfc-a938f50e4e39___FAM_B.Rot 0499.JPG,Black_rot,Black_rot,0.9997606406749836,0.00023908067564454164,4.1948419079785326e-08,2.367009526940212e-07,True
e615e7ad-18b3-431c-b5fd-809aa7909c06___FAM_B.Rot 3276.JPG,Black_rot,Black_rot,0.9997030227071237,0.00029689394340244726,3.3335478363920335e-08,5.00139954790834e-08,True
e6444b5c-2944-46c8-a188-b9fbb366a931___FAM_B.Rot 0655.JPG,Black_rot,Black_rot,0.8877120768217743,0.11228492328453588,7.455159275764135e-08,2.925342097032988e-06,True
e7cae881-171d-442c-aa19-04b82b6c055d___FAM_B.Rot 0534.JPG,Black_rot,Black_rot,0.9852984951901617,0.014468180975289444,2.4534572998860045e-07,0.00023307848881903048,True
e82a61a4-b7fd-4db6-b2d2-35068d9bb17e___FAM_B.Rot 0496.JPG,Black_rot,Black_rot,0.9256861510231797,0.07431142410271245,2.643441583660332e-07,2.160529949399578e-06,True
e83845d6-8cd7-4dd7-a71e-3a901bc6db06___FAM_B.Rot 0559.JPG,Black_rot,Black_rot,0.9131618070528075,0.08643104840576911,2.143837295612043e-07,0.00040693015769381765,True
e982ebd2-1228-49d9-8a12-e7160b968770___FAM_B.Rot 5022.JPG,Black_rot,Black_rot,0.9948953896690054,0.004440847669176494,8.009272309533273e-07,0.0006629617345872977,True
eb651328-cf60-4e40-b61d-0a624cdc21aa___FAM_B.Rot 0366.JPG,Black_rot,Black_rot,0.9668052966657393,0.031005796918028718,0.0018550139907182112,0.00033389242551381,True
ec615758-021e-4ab2-9c11-c622e020ed99___FAM_B.Rot 0624.JPG,Black_rot,Black_rot,0.9570381625944473,0.042941964105960205,3.98615299035782e-08,1.9833438062630862e-05,True
ed534915-4d99-4f6b-927d-2ebc57650d9d___FAM_B.Rot 0450.JPG,Black_rot,Black_rot,0.9999933594500682,5.796810654094059e-06,6.038990879955013e-08,7.833493692659438e-07,True
ed597021-7eeb-4a4f-9328-c99f7c21e9f0___FAM_B.Rot 3426.JPG,Black_rot,Black_rot,0.9975451030548406,0.00015280709754831562,3.6787637501319913e-06,0.002298411083861125,True
ee376899-ae9e-4f14-9e05-11aa9517487f___FAM_B.Rot 0652.JPG,Black_rot,Black_rot,0.9985879579438722,0.0014075486767847001,3.3356821805076035e-08,4.460022521226179e-06,True
ee45e010-fd06-443a-b845-885ebbcebfd8___FAM_B.Rot 3449.JPG,Black_rot,Black_rot,0.995041311142049,0.004688211612922468,2.5681804806958e-07,0.0002702204269804321,True
f00f7ab3-5f23-4088-90e4-c6dcbb08333b___FAM_B.Rot 0588.JPG,Black_rot,Black_rot,0.9981928562744362,0.0010359643041339731,4.8329473380909336e-06,0.0007663464740918037,True
f014c5bf-d06a-42c7-8a51-bdfb38c6a815___FAM_B.Rot 0495.JPG,Black_rot,Black_rot,0.8774668318890266,0.12240716470533627,2.8264110684616906e-07,0.0001257207645300382,True
f5305b02-0f2c-44a4-a572-69a00304687b___FAM_B.Rot 0714.JPG,Black_rot,Black_rot,0.9911600843938573,0.008810303037994962,5.453753486908592e-07,2.9067192799064e-05,True
f56702cc-1ef3-40c6-8f93-cd9ab87c3ed1___FAM_B.Rot 0509.JPG,Black_rot,Black_rot,0.9995282476940445,0.00046742722656098153,5.059906456538896e-07,3.819088748772734e-06,True
f5e5fde4-c121-40d8-b4a5-59fe23e83c31___FAM_B.Rot 3434.JPG,Black_rot,Black_rot,0.9708881725890214,0.029105734010781883,6.799528946230836e-07,5.4134473020602795e-06,True
f671aef3-95ba-403e-bfc8-8fbb1ca9b5a5___FAM_B.Rot 0425.JPG,Black_rot,Black_rot,0.9998877443434631,0.00010577309415728005,5.865797235350426e-06,6.167651443146572e-07,True
f8440406-4060-4fea-afba-25fd341d35a8___FAM_B.Rot 3435.JPG,Black_rot,Black_rot,0.9723751513713277,0.02756329159837308,5.305863092365555e-07,6.102644398984858e-05,True
f8ce6709-9d70-4f6b-bd18-a63147d4c228___FAM_B.Rot 5043.JPG,Black_rot,Black_rot,0.9990085398568895,0.0006541431675686869,1.8423409975654584e-07,0.00033713274144204656,True
f8ee6c26-bb61-4956-a3fb-8a96342249fa___FAM_B.Rot 3158.JPG,Black_rot,Black_rot,0.9930316511680175,0.0068203524339370955,3.7102730621876284e-05,0.00011089366742337636,True
f8fb0b69-eb91-4772-8a86-41adf65bd2db___FAM_B.Rot 3149.JPG,Black_rot,Black_rot,0.999899209609308,3.0888842319171133e-06,3.510675723932908e-05,6.259474922101604e-05,True
f90852f3-bbcb-4845-afe2-ea6198b0c3d5___FAM_B.Rot 3455.JPG,Black_rot,Black_rot,0.9899951967274058,0.009939645036624931,1.1118568579331865e-05,5.403966738998053e-05,True
fa33303a-2183-4ff9-8a61-71bd6d1fd49f___FAM_B.Rot 3411.JPG,Black_rot,Black_rot,0.9685171231446094,0.031457893291243745,1.0222053074542199e-05,1.4761511072467429e-05,True
fae1aeea-8bd7-4d59-97cb-3a7dd324e550___FAM_B.Rot 3554.JPG,Black_rot,Black_rot,0.9826526929065016,0.0035992892943375837,6.935164034105464e-06,0.01374108263512665,True
fb6ca3d8-29bc-4103-b309-82aa6d7b1b0b___FAM_B.Rot 0648.JPG,Black_rot,Black_rot,0.5292790514891313,0.47054847648763254,9.985812111866301e-05,7.26139021174268e-05,True
fbf08736-4641-4943-a4b5-4f86f9b609cc___FAM_B.Rot 3151.JPG,Black_rot,Black_rot,0.7791453514915191,0.19826788262345726,0.01099688544166635,0.011589880443357355,True
fc114047-c698-4bfd-89dd-ce3173aaffd5___FAM_B.Rot 5038.JPG,Black_rot,Black_rot,0.9125475890225251,0.08610875999908806,1.0098493598726894e-06,0.0013426411290268301,True
fc4a5f21-0d08-479d-b506-2d5eae6d0ac1___FAM_B.Rot 3358.JPG,Black_rot,Esca,0.32280745321329024,0.6771914638910922,1.0607893132784248e-07,9.76816686122688e-07,False
fc75404e-0b13-4827-8fde-b9b92be735cc___FAM_B.Rot 0330.JPG,Black_rot,Black_rot,0.9998198030845189,0.0001787047353945128,1.1633109997587917e-06,3.288690869630211e-07,True
fc7cc3d0-caa3-4315-9495-2a29cf8e61b2___FAM_B.Rot 3321.JPG,Black_rot,Black_rot,0.9996254635843188,9.544428645852013e-05,6.90166417008188e-05,0.00021007548752193328,True
fccab141-6eac-4889-9ada-7ad19cb346a4___FAM_B.Rot 3096.JPG,Black_rot,Black_rot,0.9999798422446499,1.764563271546295e-05,3.452930260117888e-08,2.477593331957779e-06,True
fec549a8-893a-4561-8b83-0966cd018fee___FAM_B.Rot 5054.JPG,Black_rot,Black_rot,0.9999453760796061,5.3807205704806746e-05,3.333409665722157e-08,7.833805922771638e-07,True
011f307f-e06b-4604-9419-d940f7b00290___FAM_B.Msls 1096.JPG,Esca,Esca,2.796014296180651e-14,0.9999999165668966,3.3349333739728054e-08,5.008374181947693e-08,True
03f815cb-cdcd-4486-a142-f2ac59a4bf48___FAM_B.Msls 4315.JPG,Esca,Esca,7.111191895432629e-09,0.9999971636346711,2.648449102615829e-07,2.564409226951351e-06,True
048c9e5a-1e7f-4e50-b579-01d7c75b340f___FAM_B.Msls 4050.JPG,Esca,Esca,2.826029009180807e-14,0.9999999157714633,3.333851561786338e-08,5.088999302114676e-08,True
066df51b-4f56-417d-8cf0-b6990b27b952___FAM_B.Msls 4382.JPG,Esca,Esca,0.015225284951383157,0.9847510598365335,1.2968088989495459e-06,2.235840318453881e-05,True
06b3cef1-9eeb-4a15-a8c6-429532a64e2e___FAM_B.Msls 4427.JPG,Esca,Esca,0.0014791610314868833,0.9984759225408464,3.739829978247803e-05,7.518127884525912e-06,True
06eb73c0-225e-447b-ac67-08be159a73b7___FAM_B.Msls 1225.JPG,Esca,Esca,0.03576128406236033,0.9642377293691032,4.0731271213913316e-07,5.792558241681559e-07,True
08fbe786-cf83-4dc7-b281-19dbfcf42c41___FAM_B.Msls 4287.JPG,Esca,Esca,9.769841334562425e-09,0.9999997495118809,3.6819826864406856e-08,2.0389845065117337e-07,True
09282a81-6cb1-4140-b6a3-6ea517ee31f9___FAM_B.Msls 3928.JPG,Esca,Esca,2.9661744360683463e-09,0.9999997346221247,4.408857952971201e-08,2.183231213072561e-07,True
0ac7f7a3-2748-4f58-ae8d-426cdc5113f4___FAM_B.Msls 4432.JPG,Esca,Esca,1.3994511391374938e-07,0.9999953399155347,8.084641755690948e-08,4.439292933850613e-06,True
0ad02171-f9d0-4d0f-bdbd-36ac7674fafc___FAM_B.Msls 4356.JPG,Esca,Esca,1.792946322368585e-08,0.9999998820446621,4.013239671149397e-08,5.989347816205526e-08,True
0d56d708-22c4-477a-bd29-7c5776dbcf25___FAM_B.Msls 4457.JPG,Esca,Esca,1.3711893628104345e-07,0.9999992581864566,8.225591324470907e-08,5.224386939890097e-07,True
0de65785-c601-41dc-8099-83c73cac21c2___FAM_B.Msls 4094.JPG,Esca,Esca,0.0018711146591017735,0.998127472474645,6.576492179719747e-07,7.552170354613133e-07,True
0e1c89b9-d289-471a-988f-850f4874621e___FAM_B.Msls 3950.JPG,Esca,Esca,4.677643693419457e-09,0.9999726731913973,1.560606223002065e-05,1.17160687290561e-05,True
0fa9cca0-f4e4-4a1e-925c-1111fc1597f0___FAM_B.Msls 4107.JPG,Esca,Esca,5.359934352626716e-09,0.9999782298903298,7.841145485234974e-08,2.1686338280873086e-05,True
100e782c-741d-4e34-948f-0c2e129a0939___FAM_B.Msls 4161.JPG,Esca,Esca,2.438824425027118e-13,0.9999999161877915,3.333373599712602e-08,5.047822867375774e-08,True
116c6549-0f11-4649-b50f-c0555fa88f6b___FAM_B.Msls 4278.JPG,Esca,Esca,0.01006878255189636,0.9899180329628802,4.083804547268962e-06,9.100680676120031e-06,True
12b10162-dea3-4b1e-9ac6-891775a5daf4___FAM_B.Msls 1284.JPG,Esca,Esca,0.011343256816488132,0.9886339743361389,1.1798972620219948e-05,1.0969874752462102e-05,True
143f0875-9844-410b-853c-cd8f6a918e63___FAM_B.Msls 3897.JPG,Esca,Esca,5.803730860975428e-09,0.9999998355511165,3.540995968709355e-08,1.2323519297537372e-07,True
14ad3627-cb25-4867-abe0-c6bca7c6a075___FAM_B.Msls 4013.JPG,Esca,Esca,3.3126221130066367e-09,0.9999999103472366,3.451843427076001e-08,5.182170683781126e-08,True
15186e0b-3360-4bfa-b84b-3018f735932b___FAM_B.Msls 1835.JPG,Esca,Esca,0.0951072759190594,0.902140808530289,0.00115914785213582,0.0015927676985154021,True
1597641f-db77-43c9-bd8c-912498c22b15___FAM_B.Msls 0966.JPG,Esca,Esca,4.098261541795172e-11,0.9999998615555948,3.349215600293313e-08,1.0491126670058486e-07,True
17f06d95-a112-4a6f-85ab-c8d29a98a461___FAM_B.Msls 4172.JPG,Esca,Esca,7.341968521088212e-07,0.9999985266565856,2.956132816961998e-07,4.435332805364587e-07,True
18281818-c3a8-453b-b5fd-6101853e4aca___FAM_B.Msls 3915.JPG,Esca,Esca,3.8300194293930845e-09,0.999998978166644,3.470371183865188e-08,9.832996250001546e-07,True
195d2df2-0618-4683-b7f3-ddb45f30d8e4___FAM_B.Msls 0857.JPG,Esca,Esca,0.06389843188376547,0.9342447211711246,0.0013981637084697796,0.0004586832366402602,True
1999af4b-48fa-4ea9-b52c-8267a0313007___FAM_B.Msls 1223.JPG,Esca,Esca,8.542387075198612e-07,0.9999978473484809,3.3759787648028656e-07,9.608149352648764e-07,True
1a477ab0-0649-48d4-bbbf-fa3600d9ec03___FAM_B.Msls 1347.JPG,Esca,Esca,2.8294160298879784e-10,0.999999264227958,9.246752558187705e-08,6.430215746016775e-07,True
1a605788-78ec-4d62-9f87-3ad62309d58f___FAM_B.Msls 4371.JPG,Esca,Esca,6.372469676232807e-10,0.9999999151523373,3.371803600445744e-08,5.049237957266735e-08,True
1ab73b8a-ab8f-499b-a38a-ba59c21f8802___FAM_B.Msls 3871.JPG,Esca,Esca,1.9365900490779612e-08,0.9999980854970406,4.026284938990072e-08,1.854874209621673e-06,True
1c111789-c4cc-4319-8cd2-2d50b891d313___FAM_B.Msls 4209.JPG,Esca,Esca,1.1228082561915365e-07,0.999988441015431,2.983146748056046e-07,1.1148389068388191e-05,True
1c46292e-7ee0-410a-ac41-65b5d0d3a6f4___FAM_B.Msls 0866.JPG,Esca,Black_rot,0.6537220045270512,0.34609696853993005,0.00015570244354900348,2.5324489469723545e-05,False
1cb1a7e1-b930-43c2-a1ee-26b694931955___FAM_B.Msls 4395.JPG,Esca,Esca,5.064482091477252e-07,0.9999982156184758,9.345832551781959e-07,3.433500597575065e-07,True
1e8bbe2c-7889-4fd1-8e77-dd01959007ab___FAM_B.Msls 0858.JPG,Esca,Esca,0.24636262150873764,0.7536047218626047,2.9164345122361717e-05,3.4922835353860235e-06,True
1eefcad2-d268-4ca4-ab7f-6798395ed2a1___FAM_B.Msls 4368.JPG,Esca,Esca,1.2482289962611825e-08,0.9999998930022385,3.780531905618101e-08,5.6710152639417573e-08,True
206a3062-fcf6-4724-a42a-ace810a07afd___FAM_B.Msls 1197.JPG,Esca,Esca,0.014343192716851371,0.9856413844093753,8.171252912237315e-07,1.4605748482177118e-05,True
2284b3b4-d74e-4fbe-9296-b04e39ae5acb___FAM_B.Msls 0882.JPG,Esca,Esca,0.009289556273714082,0.9906052868323344,2.9858501768523078e-05,7.529839218283818e-05,True
22d149ed-9bb5-4c66-8f9f-2a504c3bc8aa___FAM_B.Msls 4067.JPG,Esca,Esca,2.9484387181689475e-14,0.9999999115585502,3.3333612855667146e-08,5.5107807579059e-08,True
22e90bdf-b3ea-4d94-8dd9-fae2470cdd52___FAM_B.Msls 1175.JPG,Esca,Esca,2.7934086951098292e-14,0.9999999166529273,3.333718968942552e-08,5.000985495823769e-08,True
241636c5-aaf6-48bb-9e2c-7d0cd345d87d___FAM_B.Msls 4458.JPG,Esca,Esca,0.0028859608997651187,0.9971128888897838,2.904454865063373e-07,8.597649645892858e-07,True
24fc1c43-2c95-4cd5-86ce-bbe9356197eb___FAM_B.Msls 3933.JPG,Esca,Esca,1.7525221908851433e-12,0.9999999166509776,3.3334328541060385e-08,5.001294149220189e-08,True
255a469a-6adc-43a7-8567-09cb553ba336___FAM_B.Msls 4293.JPG,Esca,Esca,1.3943481851059843e-07,0.9999991285047807,8.331307190227017e-08,6.487473288879105e-07,True
258f5fc8-e002-4270-933e-b7b12027122c___FAM_B.Msls 4316.JPG,Esca,Esca,2.6835884066484665e-06,0.997931327388251,1.6128501311575438e-06,0.0020643761732111496,True
25a3f640-8f7b-4bd9-9604-e75406c0ec1a___FAM_B.Msls 1862.JPG,Esca,Esca,0.0012185263614839094,0.9985301693914259,2.7916671689519887e-05,0.0002233875754002526,True
25b61f8a-d220-49c9-953e-fa2c8b76f19b___FAM_B.Msls 1863.JPG,Esca,Esca,0.0042073824545346495,0.9953999859675562,9.387191208957239e-05,0.00029875966581970206,True
25d9fdcb-1f52-4d6e-a91f-45da56ad4b06___FAM_B.Msls 3852.JPG,Esca,Black_rot,0.5517143235094043,0.4476345877154917,0.0002661208685561376,0.00038496790654784726,False
26d87fc6-980e-4aa9-9693-0553bf78b313___FAM_B.Msls 4291.JPG,Esca,Esca,2.868780486174294e-12,0.9999989900887372,3.333425078427384e-08,9.7657414306675e-07,True
2850cff3-e262-49b1-af09-051e76e19fa8___FAM_B.Msls 1336.JPG,Esca,Esca,9.021772267040594e-08,0.9999960455067732,1.7059228713207033e-06,2.1583526327166043e-06,True
