split,clase,archivo,ancho,alto,aspecto,modo,es_rgb
train,Esca,cc898918-5ac5-4ee4-9278-c8aaa7c821e4___FAM_B.Msls 4413.JPG,256,256,1.0,RGB,True
train,Esca,cfb8bc8a-aa2e-4e56-a858-3c02cd20ff36___FAM_B.Msls 4269.JPG,256,256,1.0,RGB,True
train,Esca,d1c14c9d-d5d7-466d-9b86-d7603b981c08___FAM_B.Msls 4123.JPG,256,256,1.0,RGB,True
train,Esca,d207a1c7-2680-4684-8334-73e67346ee68___FAM_B.Msls 4495.JPG,256,256,1.0,RGB,True
train,Esca,d2902ff2-bb18-45cc-8391-5a9850df7aed___FAM_B.Msls 3845.JPG,256,256,1.0,RGB,True
train,Esca,d35a873e-fa01-4c28-9140-f46a37ef1e59___FAM_B.Msls 0895.JPG,256,256,1.0,RGB,True
train,Esca,d4a705a5-9e57-4994-a9ce-9d1d9fe4b4f4___FAM_B.Msls 4286.JPG,256,256,1.0,RGB,True
train,Esca,db1f571b-c607-41b4-a629-4b71e07dc6be___FAM_B.Msls 1242.JPG,256,256,1.0,RGB,True
train,Esca,dc132c1f-a60f-4f57-a7f2-a9f05541d382___FAM_B.Msls 3837.JPG,256,256,1.0,RGB,True
train,Esca,df75bc32-3794-4a39-992e-d4840e5b8a72___FAM_B.Msls 1322.JPG,256,256,1.0,RGB,True
train,Esca,e40604ba-8f26-4960-b893-d4498f4fbf2e___FAM_B.Msls 1250.JPG,256,256,1.0,RGB,True
train,Esca,e4852b88-474d-45a0-af73-54443db119f3___FAM_B.Msls 3883.JPG,256,256,1.0,RGB,True
train,Esca,e819b6eb-4b0d-4dee-bd8b-e0d2fcc3ee0e___FAM_B.Msls 4330.JPG,256,256,1.0,RGB,True
train,Esca,e9dec9be-76c0-4a5b-a0a3-31686adc849a___FAM_B.Msls 4462.JPG,256,256,1.0,RGB,True
train,Esca,eb133421-a122-45a6-94e5-db9ab9ea416c___FAM_B.Msls 1855.JPG,256,256,1.0,RGB,True
train,Esca,ecbdc4dc-ee26-45d0-b1fb-144e8e8d998c___FAM_B.Msls 4404.JPG,256,256,1.0,RGB,True
train,Esca,edb0ff9e-80c1-4e03-901d-9549726afdc9___FAM_B.Msls 0875.JPG,256,256,1.0,RGB,True
train,Esca,f05eb083-7d59-40e6-9426-f06d428e81ab___FAM_B.Msls 1832.JPG,256,256,1.0,RGB,True
train,Esca,f13208de-4dd0-4e5d-916d-1ffd7548927a___FAM_B.Msls 4246.JPG,256,256,1.0,RGB,True
train,Esca,f161a964-b3a9-45d7-a9b7-124dc3224438___FAM_B.Msls 4084.JPG,256,256,1.0,RGB,True
train,Esca,f68b4819-a7d1-4a58-b19d-f13d8884f6be___FAM_B.Msls 1160.JPG,256,256,1.0,RGB,True
train,Esca,f70cfa32-2743-4026-81dd-d27ccf5ab155___FAM_B.Msls 0822.JPG,256,256,1.0,RGB,True
train,Esca,f9298d68-f616-499b-8612-b1b8d0289253___FAM_B.Msls 0995.JPG,256,256,1.0,RGB,True
train,Esca,f984be4f-df55-45c3-be37-87cd371efc52___FAM_B.Msls 0989.JPG,256,256,1.0,RGB,True
train,Esca,fa2e8e6f-48d8-4717-9f61-89f5e60667e7___FAM_B.Msls 0967.JPG,256,256,1.0,RGB,True
train,Esca,faafa665-4a00-4716-b654-1422fe3fc341___FAM_B.Msls 4295.JPG,256,256,1.0,RGB,True
train,Healthy,00e00912-bf75-4cf8-8b7d-ad64b73bea5f___Mt.N.V_HL 6067.JPG,256,256,1.0,RGB,True
train,Healthy,0294ca65-4c29-44be-af28-501df9f715e8___Mt.N.V_HL 6176.JPG,256,256,1.0,RGB,True
train,Healthy,03492a0d-6ad7-42ec-a742-c2f1fa59499a___Mt.N.V_HL 6035.JPG,256,256,1.0,RGB,True
train,Healthy,04991ee7-b17c-420f-90ff-230d4e59361a___Mt.N.V_HL 9055.JPG,256,256,1.0,RGB,True
train,Healthy,05cff9d7-0f63-4b6e-9aa3-199cf9ffa64c___Mt.N.V_HL 9111.JPG,256,256,1.0,RGB,True
train,Healthy,0708190e-d6a1-4186-8428-1cd816419bfd___Mt.N.V_HL 9017.JPG,256,256,1.0,RGB,True
train,Healthy,0e599f33-3a12-462e-adc1-b47a0d1fc6d8___Mt.N.V_HL 9126.JPG,256,256,1.0,RGB,True
train,Healthy,0f8906e9-86e1-49f8-aea0-3e887924799d___Mt.N.V_HL 9012.JPG,256,256,1.0,RGB,True
train,Healthy,0f8bcc89-f990-43b2-88c1-65cdbe9f0882___Mt.N.V_HL 6094.JPG,256,256,1.0,RGB,True
train,Healthy,120e3a97-f879-4047-8811-077c723cb069___Mt.N.V_HL 9058.JPG,256,256,1.0,RGB,True
train,Healthy,14d473e9-7495-41fb-857a-b21d014950fb___Mt.N.V_HL 8997.JPG,256,256,1.0,RGB,True
train,Healthy,15fc132f-e222-4eda-bc5c-32e49def3eaa___Mt.N.V_HL 9090.JPG,256,256,1.0,RGB,True
train,Healthy,1725a647-0866-45be-bd9f-e5add660c340___Mt.N.V_HL 9083.JPG,256,256,1.0,RGB,True
train,Healthy,1773d4a6-5c0e-4597-9b1e-34574195b19b___Mt.N.V_HL 8993.JPG,256,256,1.0,RGB,True
train,Healthy,18830d61-997d-438c-bd24-4dd427a45c4d___Mt.N.V_HL 6123.JPG,256,256,1.0,RGB,True
train,Healthy,198fbad6-0192-4263-96c8-74c330667d61___Mt.N.V_HL 9032.JPG,256,256,1.0,RGB,True
train,Healthy,244804b5-05e2-4372-a376-36a0655aff41___Mt.N.V_HL 6121.JPG,256,256,1.0,RGB,True
train,Healthy,2483db02-a7f8-4a09-8bd0-76dfcd130671___Mt.N.V_HL 6111.JPG,256,256,1.0,RGB,True
train,Healthy,27359eed-7a85-47ff-b9e8-923a8db20169___Mt.N.V_HL 6083.JPG,256,256,1.0,RGB,True
train,Healthy,29ffbe00-4f75-496b-8bb5-dc1be1eb73b3___Mt.N.V_HL 8956.JPG,256,256,1.0,RGB,True
train,Healthy,2dd116dc-661a-45dd-9c22-8729914ac0dd___Mt.N.V_HL 6047.JPG,256,256,1.0,RGB,True
train,Healthy,30ef1555-5cbf-4516-a2ee-aa2f43343810___Mt.N.V_HL 9120.JPG,256,256,1.0,RGB,True
train,Healthy,31a167ba-d110-4fd4-ba34-f9afd27d0f21___Mt.N.V_HL 6140.JPG,256,256,1.0,RGB,True
train,Healthy,3442eaa8-390e-43c1-8dca-ac98e552ce75___Mt.N.V_HL 6045.JPG,256,256,1.0,RGB,True
train,Healthy,34b24f32-ff07-4f68-bdf4-ef5b4c6d4720___Mt.N.V_HL 6060.JPG,256,256,1.0,RGB,True
train,Healthy,37730143-a639-46a3-b6a5-e1385e8ae4a4___Mt.N.V_HL 9049.JPG,256,256,1.0,RGB,True
train,Healthy,389058a6-634c-4cdb-a17c-8385b36dacd9___Mt.N.V_HL 6030.JPG,256,256,1.0,RGB,True
train,Healthy,393e4626-fd31-45aa-a67d-bb71837332ee___Mt.N.V_HL 9130.JPG,256,256,1.0,RGB,True
train,Healthy,3a5b41ae-5cda-4d2f-9243-f3dc82a8dfbc___Mt.N.V_HL 9060.JPG,256,256,1.0,RGB,True
train,Healthy,3d4723f3-7abf-4f74-adf2-7313e64c8c09___Mt.N.V_HL 6162.JPG,256,256,1.0,RGB,True
train,Healthy,3de46830-0f75-4e2b-bb64-e09b13f4f578___Mt.N.V_HL 6145.JPG,256,256,1.0,RGB,True
train,Healthy,4035c446-454c-4873-9b74-18f7ea951f78___Mt.N.V_HL 9091.JPG,256,256,1.0,RGB,True
train,Healthy,452823c1-22d2-4bce-a4cc-8ad014421261___Mt.N.V_HL 6199.JPG,256,256,1.0,RGB,True
train,Healthy,4b472308-dde6-41b2-943e-707eb5b4b050___Mt.N.V_HL 8942.JPG,256,256,1.0,RGB,True
train,Healthy,4c6ad9f3-43b4-4d79-b17a-1707e42ddef5___Mt.N.V_HL 8968.JPG,256,256,1.0,RGB,True
train,Healthy,4dd8290b-03c6-4c67-972a-357c3de6e7cc___Mt.N.V_HL 6036.JPG,256,256,1.0,RGB,True
train,Healthy,4e7ca108-2631-452b-83bb-be0a7b32d98f___Mt.N.V_HL 6063.JPG,256,256,1.0,RGB,True
train,Healthy,5008dd5a-42f8-4df5-820a-c46d8532895a___Mt.N.V_HL 9015.JPG,256,256,1.0,RGB,True
train,Healthy,508d0cc9-05ef-488a-aa84-1f28073954d4___Mt.N.V_HL 6163.JPG,256,256,1.0,RGB,True
train,Healthy,51665d49-a91d-4790-a705-425d3bd9e62a___Mt.N.V_HL 6172.JPG,256,256,1.0,RGB,True
train,Healthy,56eda055-bb22-4adf-b829-549c03804b9d___Mt.N.V_HL 6155.JPG,256,256,1.0,RGB,True
train,Healthy,5a726e51-407a-4a85-a671-65a82d275fda___Mt.N.V_HL 8961.JPG,256,256,1.0,RGB,True
train,Healthy,5b2c9b7e-4f3a-4850-bd70-35230df9c794___Mt.N.V_HL 8933.JPG,256,256,1.0,RGB,True
train,Healthy,5cc2dfde-d849-4500-9a6d-16bfd876cf0c___Mt.N.V_HL 6127.JPG,256,256,1.0,RGB,True
train,Healthy,5d03624b-61fe-4764-944e-c2a347e99889___Mt.N.V_HL 6192.JPG,256,256,1.0,RGB,True
train,Healthy,5dcbb418-66cf-4ee2-87ae-1de6c0608180___Mt.N.V_HL 6034.JPG,256,256,1.0,RGB,True
train,Healthy,5e8fe4a1-4b7c-44d6-bee6-2a97360a09f1___Mt.N.V_HL 9044.JPG,256,256,1.0,RGB,True
train,Healthy,61c91bc6-ac97-4427-9691-f2015b1c0453___Mt.N.V_HL 9076.JPG,256,256,1.0,RGB,True
train,Healthy,629195e5-85c1-444f-bd02-0fb635586d8e___Mt.N.V_HL 6079.JPG,256,256,1.0,RGB,True
train,Healthy,632553f4-7a29-4724-88ff-fbdbfbbc8168___Mt.N.V_HL 6069.JPG,256,256,1.0,RGB,True
train,Healthy,66b4364e-f8c7-4358-96e4-1d8012830b40___Mt.N.V_HL 6087.JPG,256,256,1.0,RGB,True
train,Healthy,6a7d3970-2321-4e95-84ce-8ba310d9a65d___Mt.N.V_HL 6066.JPG,256,256,1.0,RGB,True
train,Healthy,6b4ec55f-3013-49fd-b08a-6d25c71565a0___Mt.N.V_HL 6153.JPG,256,256,1.0,RGB,True
train,Healthy,6c83cc71-8d08-4568-8dc5-5a30c653c564___Mt.N.V_HL 9003.JPG,256,256,1.0,RGB,True
train,Healthy,6d08f78b-51f3-4aae-9bb0-a575fc1bd76b___Mt.N.V_HL 9110.JPG,256,256,1.0,RGB,True
train,Healthy,6f771370-1fb8-440e-a23f-4e0f29dbd65b___Mt.N.V_HL 6150.JPG,256,256,1.0,RGB,True
train,Healthy,72cd93bf-63f6-476a-b3ae-43af2006c9f2___Mt.N.V_HL 6132.JPG,256,256,1.0,RGB,True
train,Healthy,7330e0f7-bc32-4297-95e6-a92c0cee1050___Mt.N.V_HL 6131.JPG,256,256,1.0,RGB,True
train,Healthy,73391930-644d-4cee-89cc-cb9c6adf1b4c___Mt.N.V_HL 9036.JPG,256,256,1.0,RGB,True
train,Healthy,75ad9d58-7f7e-4a4c-8ced-fec8d23d9a7e___Mt.N.V_HL 6170.JPG,256,256,1.0,RGB,True
train,Healthy,75f1babe-5d93-4a37-9878-8d3846054ed7___Mt.N.V_HL 9030.JPG,256,256,1.0,RGB,True
train,Healthy,781d2be9-b340-47ee-a21d-05f34b319e5f___Mt.N.V_HL 6021.JPG,256,256,1.0,RGB,True
train,Healthy,79ffc83e-aaf8-4706-9e30-da5e0f5b69f3___Mt.N.V_HL 6194.JPG,256,256,1.0,RGB,True
train,Healthy,7a492b18-c905-4e49-b703-931e2b19ca84___Mt.N.V_HL 8989.JPG,256,256,1.0,RGB,True
train,Healthy,7d75ec5d-6b46-4017-85f6-0d559a349e9f___Mt.N.V_HL 9104.JPG,256,256,1.0,RGB,True
train,Healthy,85c128f1-a36e-4345-835d-1668fe2d7467___Mt.N.V_HL 9018.JPG,256,256,1.0,RGB,True
train,Healthy,87c9d8e2-3009-4e40-9db4-8fe35ab76599___Mt.N.V_HL 6058.JPG,256,256,1.0,RGB,True
train,Healthy,8f2cf5e7-ee7e-4a6e-84d2-5ac4bdb2e33f___Mt.N.V_HL 6099.JPG,256,256,1.0,RGB,True
train,Healthy,8f838b46-d591-4247-bf64-982e45e1a699___Mt.N.V_HL 8952.JPG,256,256,1.0,RGB,True
train,Healthy,8fc498ea-cad4-48cd-9fea-af07f803a63b___Mt.N.V_HL 6198.JPG,256,256,1.0,RGB,True
train,Healthy,9268b279-6e48-45ec-98b9-58475d9466e8___Mt.N.V_HL 9132.JPG,256,256,1.0,RGB,True
train,Healthy,92fbe3df-dc85-4e06-8109-3a14f5109b29___Mt.N.V_HL 6173.JPG,256,256,1.0,RGB,True
train,Healthy,93f13053-88c2-4e0e-af52-b8057795b060___Mt.N.V_HL 8955.JPG,256,256,1.0,RGB,True
train,Healthy,9466c0cc-2ae1-429e-b07e-eb75b94b2cf9___Mt.N.V_HL 9080.JPG,256,256,1.0,RGB,True
train,Healthy,954cafbf-1b60-4806-bb67-b51799ed369e___Mt.N.V_HL 6090.JPG,256,256,1.0,RGB,True
train,Healthy,9858eca1-78cb-4c9c-9286-ff52a27d7c2f___Mt.N.V_HL 9037.JPG,256,256,1.0,RGB,True
train,Healthy,9ac144cb-3abc-404d-a796-bd7904277da5___Mt.N.V_HL 6105.JPG,256,256,1.0,RGB,True
train,Healthy,9b7e7b6c-30c1-418b-84f8-710420c2c296___Mt.N.V_HL 8934.JPG,256,256,1.0,RGB,True
train,Healthy,9c9ae952-4031-4fb0-9f79-fc9272a7a1fa___Mt.N.V_HL 6141.JPG,256,256,1.0,RGB,True
train,Healthy,9ceba66a-d7b0-4ed4-98c3-37d361517a90___Mt.N.V_HL 6147.JPG,256,256,1.0,RGB,True
train,Healthy,9dcbfa01-f415-4792-87d8-d790d771e272___Mt.N.V_HL 8943.JPG,256,256,1.0,RGB,True
train,Healthy,a5f23bc2-240d-4db0-8998-43a2cf2a0752___Mt.N.V_HL 6166.JPG,256,256,1.0,RGB,True
train,Healthy,a6868cab-63b1-4c6e-978a-136cef8181ab___Mt.N.V_HL 6109.JPG,256,256,1.0,RGB,True
train,Healthy,a889fb1b-e7cb-4026-a42e-a09558e00ca8___Mt.N.V_HL 9020.JPG,256,256,1.0,RGB,True
train,Healthy,abf00723-a8e1-41e9-9fa6-0c73be7d0854___Mt.N.V_HL 6208.JPG,256,256,1.0,RGB,True
train,Healthy,ac6f22f2-1bdf-4bb3-8710-dd964a9f343a___Mt.N.V_HL 8913.JPG,256,256,1.0,RGB,True
train,Healthy,acfa3deb-4d93-4afa-bbfb-94ac8e442545___Mt.N.V_HL 9119.JPG,256,256,1.0,RGB,True
train,Healthy,adb53928-3906-45ec-a017-025fba3c775b___Mt.N.V_HL 6184.JPG,256,256,1.0,RGB,True
train,Healthy,b16eb75f-59e3-42f6-9ec1-747503223c6c___Mt.N.V_HL 6039.JPG,256,256,1.0,RGB,True
train,Healthy,b2de09b2-4c5d-4be5-a06f-27419db0f696___Mt.N.V_HL 6097.JPG,256,256,1.0,RGB,True
train,Healthy,b53106de-9795-4c49-ab42-6aac4ff9c886___Mt.N.V_HL 6157.JPG,256,256,1.0,RGB,True
train,Healthy,b57b3a18-da12-4b34-b0a7-6b2dfe58871f___Mt.N.V_HL 6065.JPG,256,256,1.0,RGB,True
train,Healthy,b67328d6-9735-4220-83a6-3b3568162527___Mt.N.V_HL 6169.JPG,256,256,1.0,RGB,True
train,Healthy,bcbb4e29-0986-425c-af3a-bb7be3736548___Mt.N.V_HL 6020.JPG,256,256,1.0,RGB,True
train,Healthy,bdc235ee-4947-46d3-aecf-3bb9274bb914___Mt.N.V_HL 8929.JPG,256,256,1.0,RGB,True
train,Healthy,bfeeb99b-946a-4edb-b59e-445d682d891d___Mt.N.V_HL 6061.JPG,256,256,1.0,RGB,True
train,Healthy,c0f3b55f-8078-4e91-aba7-9a187eec61d0___Mt.N.V_HL 8987.JPG,256,256,1.0,RGB,True
train,Healthy,c839e134-6692-4065-8e12-7ea01adcc794___Mt.N.V_HL 9014.JPG,256,256,1.0,RGB,True
train,Healthy,ca090e78-ff31-4715-82eb-b63e20b0e156___Mt.N.V_HL 9081.JPG,256,256,1.0,RGB,True
train,Healthy,ca7cf312-1d36-4e41-b29f-b9879b7519f1___Mt.N.V_HL 9100.JPG,256,256,1.0,RGB,True
train,Healthy,cdbc019a-ed10-492d-9ce5-9bfa1f7f2f72___Mt.N.V_HL 9021.JPG,256,256,1.0,RGB,True
train,Healthy,d36e68e3-09bf-4249-96cc-d806c55bfeed___Mt.N.V_HL 9048.JPG,256,256,1.0,RGB,True
train,Healthy,d65f0f9e-17ba-4c65-844a-e3f71f569af7___Mt.N.V_HL 9031.JPG,256,256,1.0,RGB,True
train,Healthy,d966ee8e-abdc-4841-94a5-ae1bed9da16c___Mt.N.V_HL 9094.JPG,256,256,1.0,RGB,True
train,Healthy,da331356-edd4-4803-9347-412929330c11___Mt.N.V_HL 6142.JPG,256,256,1.0,RGB,True
train,Healthy,dc94bb19-48ca-47d7-87ad-98cf5ec46aad___Mt.N.V_HL 6181.JPG,256,256,1.0,RGB,True
train,Healthy,dcd949b9-297d-40aa-b4dd-7f347a599d4c___Mt.N.V_HL 6057.JPG,256,256,1.0,RGB,True
train,Healthy,dcf0b467-3d86-49b9-991e-00f5b82465c7___Mt.N.V_HL 8935.JPG,256,256,1.0,RGB,True
train,Healthy,e17f9151-51a0-417d-a7c6-9ad9a2cce0d9___Mt.N.V_HL 9053.JPG,256,256,1.0,RGB,True
train,Healthy,e51ee2ab-a7f5-4558-83e3-7bf6d0364c63___Mt.N.V_HL 6064.JPG,256,256,1.0,RGB,True
train,Healthy,e949f6bb-cda7-4824-9a97-67337fc164a5___Mt.N.V_HL 6156.JPG,256,256,1.0,RGB,True
train,Healthy,f229b33f-2257-49a7-a135-17d0ef3ca46b___Mt.N.V_HL 6033.JPG,256,256,1.0,RGB,True
train,Healthy,f8bb34c3-13a4-4762-a16d-79ec49823e3e___Mt.N.V_HL 8911.JPG,256,256,1.0,RGB,True
train,Healthy,fa55ec79-9e54-4cb7-a926-658fb7afe4d6___Mt.N.V_HL 9056.JPG,256,256,1.0,RGB,True
train,Healthy,fa8cd79e-82e1-4dda-9a82-6ce207f2b557___Mt.N.V_HL 9097.JPG,256,256,1.0,RGB,True
train,Healthy,fce60e82-c31e-4040-ba92-8dde8410e93f___Mt.N.V_HL 8991.JPG,256,256,1.0,RGB,True
train,Healthy,fdf4cdd9-cb41-42de-a73e-87301576fade___Mt.N.V_HL 9000.JPG,256,256,1.0,RGB,True
train,Healthy,feb2cf1a-1903-4fb8-bc99-4b399346fef0___Mt.N.V_HL 6135.JPG,256,256,1.0,RGB,True
train,Healthy,fefb8922-dcb4-4dbf-8777-237ad9a99c40___Mt.N.V_HL 6085.JPG,256,256,1.0,RGB,True
train,Healthy,ff99a93a-ec9b-4a6d-a5e1-1a015cada478___Mt.N.V_HL 9057.JPG,256,256,1.0,RGB,True
train,Leaf_blight,039b45b1-015d-4f76-b393-140903468476___FAM_L.Blight 3713.JPG,256,256,1.0,RGB,True
train,Leaf_blight,04416a29-13a7-49a0-9ab3-f2725ca7b671___FAM_L.Blight 1481.JPG,256,256,1.0,RGB,True
train,Leaf_blight,0b267a2e-c32d-47cd-8494-efc12a326493___FAM_L.Blight 0815.JPG,256,256,1.0,RGB,True
train,Leaf_blight,0c41f5f0-b120-406b-89d3-556fba338d39___FAM_L.Blight 4528.JPG,256,256,1.0,RGB,True
train,Leaf_blight,0feed390-3065-47dc-881b-a9beb29ff312___FAM_L.Blight 1663.JPG,256,256,1.0,RGB,True
train,Leaf_blight,119f836d-93b0-4eca-8b86-4c3374072c26___FAM_L.Blight 1672.JPG,256,256,1.0,RGB,True
train,Leaf_blight,1350ee76-d3e0-4460-9dae-1468f52f05d6___FAM_L.Blight 0807.JPG,256,256,1.0,RGB,True
train,Leaf_blight,15aa16b2-7bcb-40b6-938e-be72cb6a9eb0___FAM_L.Blight 4662.JPG,256,256,1.0,RGB,True
train,Leaf_blight,184758ec-c84f-413e-904d-265cec1cdb32___FAM_L.Blight 4942.JPG,256,256,1.0,RGB,True
train,Leaf_blight,18d62932-85ee-43f3-a061-645d73873c6e___FAM_L.Blight 1606.JPG,256,256,1.0,RGB,True
train,Leaf_blight,1965c763-66fe-4900-b78d-9adb83185d9e___FAM_L.Blight 3652.JPG,256,256,1.0,RGB,True
train,Leaf_blight,1c8c7594-e176-45ea-82cc-921a6b5ac0b5___FAM_L.Blight 3678.JPG,256,256,1.0,RGB,True
train,Leaf_blight,2314ed1d-b09e-444c-9cb6-350128203850___FAM_L.Blight 4852.JPG,256,256,1.0,RGB,True
train,Leaf_blight,27864945-3c63-4d6a-9419-e99c14de3486___FAM_L.Blight 3638.JPG,256,256,1.0,RGB,True
train,Leaf_blight,279579b1-c5b0-4c92-8036-b48b80290d29___FAM_L.Blight 1648.JPG,256,256,1.0,RGB,True
train,Leaf_blight,27e65f9d-3d4f-41e3-ab13-218efd033b6c___FAM_L.Blight 1660.JPG,256,256,1.0,RGB,True
train,Leaf_blight,28053016-02de-4e13-ade3-e6d8b9a22eb3___FAM_L.Blight 3640.JPG,256,256,1.0,RGB,True
train,Leaf_blight,289f758c-b609-4e31-a1f4-c97620497279___FAM_L.Blight 0794.JPG,256,256,1.0,RGB,True
train,Leaf_blight,290fc735-ee93-4ce3-83cf-a04670ddb6b0___FAM_L.Blight 4563.JPG,256,256,1.0,RGB,True
train,Leaf_blight,2a5fe5e3-2acd-4e11-8071-fd4504452cb7___FAM_L.Blight 1385.JPG,256,256,1.0,RGB,True
train,Leaf_blight,2c135c30-428c-4ca3-a86f-5aa1b8e32aa9___FAM_L.Blight 1573.JPG,256,256,1.0,RGB,True
train,Leaf_blight,30d1cb77-b59b-4aa9-a5b1-45c22fe35304___FAM_L.Blight 4613.JPG,256,256,1.0,RGB,True
train,Leaf_blight,30e9a1c8-35be-4d02-8a19-661804b201cd___FAM_L.Blight 3665.JPG,256,256,1.0,RGB,True
train,Leaf_blight,33cbe98e-821b-4567-8f98-dc6316f97633___FAM_L.Blight 3781.JPG,256,256,1.0,RGB,True
train,Leaf_blight,346d230c-e9fe-44fa-91ae-2decf603b632___FAM_L.Blight 1448.JPG,256,256,1.0,RGB,True
train,Leaf_blight,375a9558-432c-4bdd-90b2-96a1d533f93d___FAM_L.Blight 0771.JPG,256,256,1.0,RGB,True
train,Leaf_blight,3811882d-86ff-4273-b036-4a3d7a9d502a___FAM_L.Blight 4944.JPG,256,256,1.0,RGB,True
train,Leaf_blight,3911cc5f-6168-475b-a4e3-bb903abc633a___FAM_L.Blight 4607.JPG,256,256,1.0,RGB,True
train,Leaf_blight,3b069a0a-572e-4ea8-b43b-092eca68a263___FAM_L.Blight 4957.JPG,256,256,1.0,RGB,True
train,Leaf_blight,3ddda3cd-d7c3-436d-aecc-11f6d6aeee39___FAM_L.Blight 1711.JPG,256,256,1.0,RGB,True
train,Leaf_blight,3ec62eb5-098e-4b3b-987a-16e31c4d84ab___FAM_L.Blight 3642.JPG,256,256,1.0,RGB,True
train,Leaf_blight,404837ba-e7ff-4fde-933b-b9a3a0f20c98___FAM_L.Blight 4914.JPG,256,256,1.0,RGB,True
train,Leaf_blight,436b24e0-651a-4e5c-81a2-a1ad5f0157c5___FAM_L.Blight 3728.JPG,256,256,1.0,RGB,True
train,Leaf_blight,496717b3-b411-4bb8-a5ae-94f881c0f210___FAM_L.Blight 1669.JPG,256,256,1.0,RGB,True
train,Leaf_blight,4ba82cbc-912c-438c-ad90-de34fa13953b___FAM_L.Blight 3699.JPG,256,256,1.0,RGB,True
train,Leaf_blight,4c58cb6e-2da7-4d21-a61e-ec54110f72ad___FAM_L.Blight 1689.JPG,256,256,1.0,RGB,True
train,Leaf_blight,4cd25f42-7cda-4507-a1bd-a03b5f439ef5___FAM_L.Blight 4566.JPG,256,256,1.0,RGB,True
train,Leaf_blight,4f8f850f-225e-4f66-ac47-ecb430bd4b4a___FAM_L.Blight 4672.JPG,256,256,1.0,RGB,True
train,Leaf_blight,51cc008a-87e2-4a1f-8656-afa1a9c20d0d___FAM_L.Blight 1659.JPG,256,256,1.0,RGB,True
train,Leaf_blight,539458f6-ffb0-40e3-8586-b85a662774bf___FAM_L.Blight 4707.JPG,256,256,1.0,RGB,True
train,Leaf_blight,53c2a8ee-e5b7-4101-b1bd-de9494257564___FAM_L.Blight 3727.JPG,256,256,1.0,RGB,True
train,Leaf_blight,541f3b53-c19f-4226-858b-614bc11c9749___FAM_L.Blight 4916.JPG,256,256,1.0,RGB,True
train,Leaf_blight,558106fb-2755-4fe0-8bd4-d09f431bfbe1___FAM_L.Blight 1375.JPG,256,256,1.0,RGB,True
train,Leaf_blight,561e86ba-07ce-439f-9331-a9fa614925db___FAM_L.Blight 4879.JPG,256,256,1.0,RGB,True
train,Leaf_blight,57dd87f8-d86b-44d5-9fe4-fa809e983834___FAM_L.Blight 1684.JPG,256,256,1.0,RGB,True
train,Leaf_blight,59844fea-12bc-40e6-8cfd-bbce5d87a982___FAM_L.Blight 4772.JPG,256,256,1.0,RGB,True
train,Leaf_blight,598bae53-ccaf-478c-b593-e96b6c0591fd___FAM_L.Blight 1570.JPG,256,256,1.0,RGB,True
train,Leaf_blight,5cbd0712-c049-45a1-83ca-f4ff93f45e17___FAM_L.Blight 3683.JPG,256,256,1.0,RGB,True
train,Leaf_blight,5ec9c3cc-63e6-49da-ad80-7360bb484a1a___FAM_L.Blight 4828.JPG,256,256,1.0,RGB,True
train,Leaf_blight,61d026f1-22fc-4aa1-b102-7d438b9bcab0___FAM_L.Blight 1699.JPG,256,256,1.0,RGB,True
train,Leaf_blight,626ad08f-81e7-4ae4-8e4a-7b71f16adee9___FAM_L.Blight 4543.JPG,256,256,1.0,RGB,True
train,Leaf_blight,64aa7350-c272-4d31-949c-0730597341be___FAM_L.Blight 1541.JPG,256,256,1.0,RGB,True
train,Leaf_blight,653f5793-c2ba-4e10-91a1-c1eb22791868___FAM_L.Blight 3634.JPG,256,256,1.0,RGB,True
train,Leaf_blight,65a918cd-495a-4c1c-88be-cff9d081ca1b___FAM_L.Blight 4680.JPG,256,256,1.0,RGB,True
train,Leaf_blight,66611e37-7ab9-4b37-a6b2-57ac36024b78___FAM_L.Blight 4968.JPG,256,256,1.0,RGB,True
train,Leaf_blight,6a258371-37e3-439d-a416-2d1e461364ba___FAM_L.Blight 4737.JPG,256,256,1.0,RGB,True
train,Leaf_blight,6defbeb4-aa90-4660-a319-37c91e1648ef___FAM_L.Blight 4793.JPG,256,256,1.0,RGB,True
train,Leaf_blight,71119c61-edcb-4e12-93ca-4e10ab0c42c7___FAM_L.Blight 1562.JPG,256,256,1.0,RGB,True
train,Leaf_blight,784fb0b2-fbc1-4258-985e-0d3e74b87bb1___FAM_L.Blight 1521.JPG,256,256,1.0,RGB,True
train,Leaf_blight,793613df-550e-4ad9-9389-d9b8b4752703___FAM_L.Blight 4980.JPG,256,256,1.0,RGB,True
train,Leaf_blight,79e11dc4-9014-4fa7-bf38-ecd0acf31e68___FAM_L.Blight 1579.JPG,256,256,1.0,RGB,True
train,Leaf_blight,7cf30c73-6418-4458-9463-b4afadfd0e1c___FAM_L.Blight 4842.JPG,256,256,1.0,RGB,True
train,Leaf_blight,7e857a92-2206-4532-8bb1-2c8a248a8fb8___FAM_L.Blight 4829.JPG,256,256,1.0,RGB,True
train,Leaf_blight,7eab8fd8-b4f4-408d-9c62-718d0b24fa8a___FAM_L.Blight 1452.JPG,256,256,1.0,RGB,True
